
,"LISTA DE PRECIOS DELTRON"

,"Generada el :"2024-02-01 06:58:16
,"Almacen(es) :,'AREQUIPA'"
,"Almacen(es) :"
,"TIPO DE CAMBIO :3.820"
,"__________________________________"


"_______________","_______________","__________________________________","__________"
"smart home - camaras","nwshte90604w","cÁmara foco smart teros, wifi, blanco[@@@]",>20,20.70, ,"","D","teros"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","SMART HOME - ENCHUFES","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"smart home - enchufes","smhoente9101w","tomacorriente teros te-9101w, smart, alexa/googleassistant, 10a, wifi, 1 toma, blanco",>20,5.63, ,"","D","teros"
"smart home - enchufes","smhoente9102w","tomacorriente smart teros, doble, blanco[@@@]",>20,11.06, ,"","D","teros"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","SMART HOME - LUCES","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"smart home - luces","smholite9103rgb","foco smart led teros, 9w[@@@]",>20,5.53, ,"","D","teros"
"smart home - luces","smholite9106rgb","foco smart led teros, 13w[@@@]",>20,7.94, ,"","D","teros"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","SOFTWARE, ANTIVIRUS","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"software, antivirus","swb11010054","bd antivirus plus 1pc 12m",>20,5.03, ,"","Y","bit defender"
"software, antivirus","swkl1041d5afs","kaspersky standard edition, para un 1 dispositivo, licencia de 1 año[@@@]compatible c",2,17.00, ,"","W","kaspersky"
"software, antivirus","swkl1042d5cfs","kaspersky plus edition, para unos 3 dispositivos,licencia de 1 año[@@@]compatible con",1,33.62, ,"","W","kaspersky"
"software, antivirus","swkl1042d5efs","kaspersky plus edition, para unos 5 dispositivos,licencia de 1 año[@@@]compatible con",2,37.19, ,"","W","kaspersky"
"software, antivirus","swkl1042d5kfs","kaspersky plus edition, para unos 10 dispositivos, licencia de 1 año[@@@]compatible c",1,53.57, ,"","W","kaspersky"
"software, antivirus","swkl1047d5afs","kaspersky premium edition, para un 1 dispositivo,licencia de 1 año[@@@]compatible con",2,27.03, ,"","W","kaspersky"
"software, antivirus","swkl1047d5efs","kaspersky premium edition, para unos 5 dispositivos, licencia de 1 año[@@@]compatible",1,45.02, ,"","W","kaspersky"
"software, antivirus","swkl1939ddafsf","kaspersky internet security, 2 x 1 (protege 2 dispositivos al precio de 1), licencia ",4,16.33, ,"","D","kaspersky"
"software, antivirus","swnods11010175","eset file server blister",4,49.85, ,"","Y","eset"
"software, antivirus","swnods11020182","eset int security 2022 3pcs",3,33.50, ,"","W","eset"
"software, antivirus","swnods11020200","eset internet sec 2023 1pc",8,23.42, ,"","W","eset"
"software, antivirus","swnods11020201","eset internet sec 2023 3pc",9,32.01, ,"","W","eset"
"software, antivirus","swnods11030160","eset smart sec premium 2023 1p",5,26.73, ,"","W","eset"
"software, antivirus","swnods11030161","eset smart sec premium 2023 3p",3,35.63, ,"","W","eset"
"software, antivirus","sws11010211","software eset nod32 anti-virus edicion 2023 para 3 pcs, licencia 1 año.[@@@]",5,32.61, ,"","Y","eset"
"software, antivirus","sws11010215","software eset nod32 anti-virus edicion 2023 para 1 pc, licencia 1 año.[@@@]promocion:",4,22.11, ,"","W","eset"
"software, antivirus","sws11010216","eset antivirus nod 32 2023 1pc",3,12.16, ,"","W","eset"
"software, antivirus","sws11020191","software eset internet security edicion 2023 para1 pc, licencia 1 año.[@@@]",5,36.48, ,"","Y","eset"
"software, antivirus","sws11020192","software eset internet security edicion 2023 para3 pcs, licencia 1 año.[@@@]",4,33.32, ,"","Y","eset"
"software, antivirus","sws11020196","software eset internet security edicion 2023 para1 pc, licencia 1 año.[@@@]promocion:",9,25.48, ,"","W","eset"
"software, antivirus","sws11020203","eset internet sec 2023 1pc",19,16.98, ,"","W","eset"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","SSD 2.5 SATA","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"ssd 2.5 sata","ssd128tggx2s3","unidad en estado solido tg gx2, 128gb, sata iii 6gb/s, 2.5, dc +5v[@@@]velocidad de ",19,11.96, ,"","P","teamgroup"
"ssd 2.5 sata","ssd1thp16l54aa","unidad de estado solido hp s750, 1tb, sata iii 6.0 gb/s, 2.5[@@@]velocidad de escrit",12,52.76, ,"","P","hp consumo storage"
"ssd 2.5 sata","ssd1ttgcx2s6g","unidad de estado solido teamgroup cx2, 1tb, sata 6.0 gb/s, 2.5, ecc, dc +5v[@@@]velo",>20,50.00, ,"","F","teamgroup"
"ssd 2.5 sata","ssd256ghp16l52a","unidad de estado solido hp s750, 256gb, sata iii 6.0 gb/s, 2.5[@@@]velocidad de escr",>20,22.41, ,"","P","hp consumo storage"
"ssd 2.5 sata","ssd512ghp16l53a","unidad de estado solido hp s750, 512gb, sata iii 6.0 gb/s, 2.5[@@@]velocidad de escr",>20,31.76, ,"","P","hp consumo storage"
"ssd 2.5 sata","ssdgb480gsata6","unidad en estado solido gigabyte gp-gstfs31480gntd, 480gb, sata 6.0 gbps, 2.5, 7mm.[",>20,25.53, ,"","P","gigabyte"
"ssd 2.5 sata","ssdhp2dp98aa","unidad de estado solido hp s700, 250gb, sata 6.0 gb/s, 2.5, 7mm.[@@@]velocidad de es",>20,20.70, ,"","P","hp consumo storage"
"ssd 2.5 sata","ssdhp2dp99aa","unidad de estado solido hp s700, 500gb, sata 6.0 gb/s, 2.5, 7mm.[@@@]velocidad de es",>20,28.94, ,"","P","hp consumo storage"
"ssd 2.5 sata","ssdhp345m7aa","unidad en estado solido hp ssd s650 2.5 120gb sata iii 6gb/s[@@@]velocidad de escrit",>20,11.91, ,"","P","hp consumo storage"
"ssd 2.5 sata","ssdhp6mc15aa","unidad de estado solido hp s700, 1tb, sata 6.0 gb/s, 2.5, 7mm.[@@@]velocidad de escr",11,52.06, ,"","P","hp consumo storage"
"ssd 2.5 sata","ssdktsa400s240g","unidad de estado solido kingston a400, 240gb, sata 6gb/s, 2.5, 7mm, tlc.[@@@]velocid",>20,23.72, ,"","F","kingston"
"ssd 2.5 sata","ssdktsa400s960g","unidad de estado solido kingston a400, 960gb, sata 6.0 gb/s, 2.5, 7mm.[@@@]velocidad", ,56.28, ,"","F","kingston"
"ssd 2.5 sata","ssdktskc6001024","unidad en estado solido kingston kc600, 1024gb, sata rev 3.0 (6 gb/s)[@@@]factor de f",20,81.61, ,"","F","kingston"
"ssd 2.5 sata","ssdktskc600256g","unidad en estado solido kingston kc600, 256gb, sata 6.0 gbps, 2.5, 7mm.[@@@]velocida",18,25.13, ,"","F","kingston"
"ssd 2.5 sata","ssdktskc600512g","unidad en estado solido kingston kc600, 512gb, sata 6.0 gbps, 2.5, 7mm.[@@@]velocida",20,46.13, ,"","F","kingston"
"ssd 2.5 sata","ssdwds240g3g0a","unidad de estado solido western digital green, wds240g3g0a, 240gb, sata 6gb/s, 2.5, ",1,23.12, ,"","P","western digital"
"ssd 2.5 sata","ssdwds250g3b0a","unidad en estado solido western digital blue sa510, 250gb, sata 6gb/s, 2.5, 7mm.[@@@",>20,37.64, ,"","P","western digital"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","SSD M.2 NVMe","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"ssd m.2 nvme","ssd128tgmp33m2n","unidad en estado solido teamgroup 128gb mp33 m.2 2280 pcie 3.0 x4 nvme, dc +3.3v[@@@]",3,12.91, ,"","P","teamgroup"
"ssd m.2 nvme","ssd256tfmp33m24","unidad en estado solido mp33 m.2 pcie ssd, 256gb,dc +3.3v[@@@]interfaz pcie 3.0 x4 nv",>20,19.40, ,"","P","teamgroup"
"ssd m.2 nvme","ssdhp2yy43aa","unidad en estado solido hp ex900, 250gb, m.2, 2280, pcie gen 3x4, nvme 1.3.[@@@]veloc",>20,20.60, ,"","P","hp consumo storage"
"ssd m.2 nvme","ssdhp2yy44aa","unidad en estado solido hp ex900 m.2 2280 500gb pcie 3.0 x4 nvme[@@@]rendimiento de l",>20,30.15, ,"","P","hp consumo storage"
"ssd m.2 nvme","ssdhp35m34aa","unidad en estado solido hp ex900 plus, m.2 2280, 1tb, pcie 3.0 x4, nvme 1.3[@@@]rendi",6,53.06, ,"","P","hp consumo storage"
"ssd m.2 nvme","ssdhp5ms23aa","unidad en estado solido hp ex950, 1tb, m.2, 2280,pcie gen 3.0 x4, nvme 1.3.[@@@]veloc",6,56.48, ,"","P","hp consumo storage"
"ssd m.2 nvme","ssdhp5ms24aa","unidad en estado solido hp ex950, 2tb, m.2, 2280,pcie gen 3x4, nvme 1.3.[@@@]velocida",2,156.68, ,"","P","hp consumo storage"
"ssd m.2 nvme","ssdhp5xm46aa","unidad en estado solido hp ex900, 1tb, m.2, 2280,pcie gen 3.0 x4, nvme 1.3.[@@@]veloc",3,52.16, ,"","P","hp consumo storage"
"ssd m.2 nvme","ssdhp9xl75aa","unidad en estado solido hp ex900 pro m.2 256gb, pcie gen3.0 x4 nvme 1.3[@@@]hp ssd ex",11,25.99, ,"","P","hp consumo storage"
"ssd m.2 nvme","ssdhp9xl76aa","unidad en estado solido hp ex900 pro m.2 512mb, pcie gen3.0 x4 nvme 1.3[@@@]hp ssd ex",14,48.54, ,"","P","hp consumo storage"
"ssd m.2 nvme","ssdhp9xl77aa","unidad en estado solido hp ex900 pro m.2 1tb, pcie gen3.0 x4 nvme 1.3[@@@]hp ssd ex90",>20,75.68, ,"","P","hp consumo storage"
"ssd m.2 nvme","ssdkt3000m1024","unidad en estado solido kingston kc3000, 1024gb, m.2 2280 pcie gen 4.0 nvme[@@@]veloc",15,85.32, ,"","F","kingston"
"ssd m.2 nvme","ssdkt3000m2048","unidad en estado solido kingston kc3000, 2048gb, m.2 2280 pcie gen 4.0 nvme[@@@]veloc",1,145.02, ,"","F","kingston"
"ssd m.2 nvme","ssdktfyr1000","unidad en estado solido kingston fury renegade 1tb, m.2 2280 pcie 4.0 nvme.[@@@]veloc",14,99.50, ,"","P","kingston"
"ssd m.2 nvme","ssdktfyr500","unidad en estado solido kingston fury renegade 500gb, m.2 2280 pcie 4.0 nvme.[@@@]vel",4,50.25, ,"","F","kingston"
"ssd m.2 nvme","ssdktfyrd2000","unidad en estado solido kingston fury renegade 2tb, m.2 2280 pcie 4.0 nvme.[@@@]veloc",7,152.66, ,"","F","kingston"
"ssd m.2 nvme","ssdktkc3000m512","unidad en estado solido kingston kc3000, 512gb, m.2 2280 pcie gen 4.0 nvme[@@@]veloci",9,59.30, ,"","F","kingston"
"ssd m.2 nvme","ssdktsfyrsk500","unidad en estado solido kingston fury renegade 500gb, m.2 2280 pcie 4.0 x4 nvme.[@@@]",2,59.30, ,"","F","kingston"
"ssd m.2 nvme","ssdktsnvs2m1000","unidad en estado solido kingston nv2 nvme pcie 4.0 1000gb (1tb) (snv2s/1000g)[@@@]fac",>20,55.68, ,"","F","kingston"
"ssd m.2 nvme","ssdktsnvs2m2000","unidad en estado solido kingston nv2 nvme pcie 4.0 2000gb (2tb) (snv2s/2000g)[@@@]fac",>20,98.29, ,"","F","kingston"
"ssd m.2 nvme","ssdktsnvs2m250","unidad en estado solido kingston nv2 nvme pcie 4.0 250gb (snv2s/250g)[@@@]factor de f",>20,25.38, ,"","F","kingston"
"ssd m.2 nvme","ssdm2970eps1tb","unidad de estado solido samsung 970 evo plus series, 1tb, m.2, pcie 3.0 x4, nvme 1.3[",1,92.46, ,"","P","samsung"
"ssd m.2 nvme","ssdm2970eps2tb","unidad de estado solido samsung 970 evo plus, 2tb, m.2 (2280), pcie gen 3.0 x4, nvme ",6,161.30, ,"","P","samsung"
"ssd m.2 nvme","ssdwds100t3b0e","unidad de estado solido western digital blue sn580 1tb m.2 2280, pcie gen 4.0 x4 nvme",8,98.39, ,"","P","western digital"
"ssd m.2 nvme","ssdwds250g3b0e","unidad de estado solido western digital blue sn580 nvme 250gb m.2 2280 pcie gen4 nvme",>20,32.81, ,"","P","western digital"
"ssd m.2 nvme","ssdwds500g1xhe","unidad en estado solido western digital wd black sn850 nvme 500gb, pcie gen4 x4, m.2 ",2,107.03, ,"","Y","western digital"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","SSD M.2 SATA","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"ssd m.2 sata","ssd256tgms30m2s","unidad en estado solido tg ms30 m.2 2280 256gb sata iii 6gb/s[@@@]velocidad de lectur",>20,19.40, ,"","P","teamgroup"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","SUMINIST P/IMPR, BOTELLAS","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"suminist p/impr, botellas","stept504120","botella de tinta epson t504, color negro, contenido 127ml, para impresoras epson l416",>20,8.12, ,"","W","epson"
"suminist p/impr, botellas","stept504220","botella de tinta epson t504220-al, color cyan, contenido 70ml.[@@@]para impresoras ep",>20,7.58, ,"","W","epson"
"suminist p/impr, botellas","stept504320","botella de tinta epson t504320-al, color magenta,contenido 70ml.[@@@]para impresoras ",>20,7.58, ,"","W","epson"
"suminist p/impr, botellas","stept504420","botella de tinta epson t504420-al, color amarillo, contenido 70ml.[@@@]para impresora",>20,7.58, ,"","W","epson"
"suminist p/impr, botellas","stept544220","botella de tinta epson t544220-al, color cian, contenido 65ml.[@@@]para impresoras ep",>20,7.58, ,"","X","epson"
"suminist p/impr, botellas","stept544320","botella de tinta epson t544320-al, color magenta,contenido 65ml.[@@@]para impresoras ",>20,7.62, ,"","X","epson"
"suminist p/impr, botellas","stept544420","botella de tinta epson t544420-al, color amarillo, contenido 65ml.[@@@]para impresora",>20,7.58, ,"","X","epson"
"suminist p/impr, botellas","stept555220","botella de tinta cian t555220",2,16.28, ,"","W","epson"
"suminist p/impr, botellas","stept664220","botella de tinta epson t664220, color cyan, contenido 70ml, para impresoras epson l20",>20,7.58, ,"consultar","Z","epson"
"suminist p/impr, botellas","stept664320","botella de tinta epson t664320, color magenta, contenido 70ml, para impresoras epson ",>20,7.58, ,"consultar","Z","epson"
"suminist p/impr, botellas","stept664420","botella de tinta epson t664420, color amarillo, contenido 70ml, para impresoras epson",>20,7.58, ,"consultar","Z","epson"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","SUMINIST P/IMPRES, BOLSAS","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"suminist p/impres, bolsas","stept942120al","bolsa de tinta epson t942120-al, color negro.[@@@]las tintas epson durabrite ultra pr",2,40.10, ,"","W","epson"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","SUMINIST P/IMPRES, TINTAS","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"suminist p/impres, tintas","stprcancl246","cartucho de tinta canon cl-246, tri-color, fine technology, 180 paginas.[@@@]compatib",>20,15.08, ,"","C","canon"
"suminist p/impres, tintas","stprcangi16bcmy","kit de cartuchos canon gi-16 bk,c,m,y + cabezal ph-s[@@@]kit de cartuchos de color ne",3,173.87, ,"","W","canon"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","T CELULARES, ACCESORIOS","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"t celulares, accesorios","acctcte7052n","powerbank teros, te-7052n, 8000mah, pd20w, magnético[@@@]capacidad 8000mah, 3.85v, 30",18,22.11, ,"","D","teros"
"t celulares, accesorios","acctcte7054s","powerbank teros, te-7054s, 10000mah, pd30w[@@@]capacidad 10000mah, 3.7v, 37wh, pólime",15,18.59, ,"","D","teros"
"t celulares, accesorios","accte8088gaud","combo smart watch verde y audÍfono negro[@@@]",17,32.16, ,"","D","teros"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","T CELULARES, SMARTWATCHES","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"t celulares, smartwatches","accte8088g","smartwatch, verde claro[@@@]",17,23.62, ,"","D","teros"
"t celulares, smartwatches","accte8088p","smartwatch, purpura[@@@]",10,23.62, ,"","D","teros"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","TABLET ANDROID","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"tablet android","tabzabg0049pe","tablet lenovo tab p11 (2nd gen) 11.5 2k (2000x1200) ips, touch (10-point multi-touch",15,270.35, ,"","D","lenovo - idea"
"tablet android","tbadpr5860bl","tablet advance prime pr5860, 8 1280x800, android10 go, 3g, dual sim, 16gb, ram 1gb.[",5,46.23, ,"","D","advance computer corp"
"tablet android","tbadpr5860rd","tablet advance prime pr5860, 8 1280x800, android10 go, 3g, dual sim, 16gb, ram 1gb.[",>20,46.23, ,"","D","advance computer corp"
"tablet android","tbadpr6020rdbk","tablet advance prime pr6020, 7 1024x600, android8.1, 3g, sim, 16gb, ram 1gb.[@@@]ban",>20,30.14, ,"","D","advance computer corp"
"tablet android","tbadpr614506t","tablet advance prime pr6145, 7 1024x600, android7.0, 3g, dual sim, 8gb, 1gb, dtv: is",1,26.03, ,"","D","advance computer corp"
"tablet android","tbadvpr5850bk3","tablet advance prime pr5850, 7 1024x600, android8.1, 3g, dual sim, 16gb, ram 1gb.[@@",>20,27.64, ,"","Y","advance computer corp"
"tablet android","tbadvpr5850bl3","tablet advance prime pr5850, 7 1024x600, android8.1, 3g, dual sim, 16gb, ram 1gb.[@@",11,27.64, ,"","Y","advance computer corp"
"tablet android","tbadvpr5850rd3","tablet advance prime pr5850, 7 1024x600, android8.1, 3g, dual sim, 16gb, ram 1gb.[@@",20,27.64, ,"","Y","advance computer corp"
"tablet android","tbadvpr5860bk","tablet advance prime pr5860, 8 1280x800, android10 go, 3g, dual sim, 16gb, ram 1gb.[",3,46.23, ,"","D","advance computer corp"
"tablet android","tbadvpr6149d1","tablet advance prime pr6149, 7 1024x600, android11 go, 3g, dual sim, 16gb, ram 1gb.[",17,28.64, ,"","D","advance computer corp"
"tablet android","tbadvpr6152d12","tablet advance prime pr6152, 7 1024x600, android11 go , 3g, dual sim, 16gb, ram 1gb.",4,28.64, ,"","D","advance computer corp"
"tablet android","tbadvpr6152d22","tablet advance prime pr6152, 7 1024x600, android11 go , 3g, dual sim, 16gb, ram 1gb.",1,28.64, ,"","D","advance computer corp"
"tablet android","tbadvpr6152d3","tablet advance prime pr6152, 7 1024x600, android11 go , 3g, dual sim, 16gb, ram 1gb.",9,28.64, ,"","D","advance computer corp"
"tablet android","tbadvpr6172d2","tablet advance prime pr6172, 8 1024x600, android9 go , 3g , dual sim, 16gb, ram 1gb.",8,43.91, ,"","D","advance computer corp"
"tablet android","tbadvps7246slv","tablet advance intro sp7246, 8 ips 1200x800, android 9 go, 3g, dual sim, 16gb, ram 1",3,46.12, ,"","D","advance computer corp"
"tablet android","tbadvsp5713bk","tablet advance smartpad sp5713, 10.1 2k, ips, android 11, 4g, 4gb ram, 128gb storage",10,158.79, ,"","D","advance computer corp"
"tablet android","tbadvsp5732bk","tablet advance sp5732 , 10.1 ips 1920*1200, 32gb, 2gb ram, android 11 go , diseño ip",10,116.72, ,"","D","advance computer corp"
"tablet android","tbadvsp7246bk","tablet advance intro sp7246, 8 ips 1200x800, android 9 go, 3g, dual sim, 16gb, ram 1",8,46.12, ,"","D","advance computer corp"
"tablet android","tblenzaaf0072pe","tablet lenovo tab m10 hd (3rd gen) 10.1 wuxga (1920x1200) ips, 10-point multi-touch[",>20,156.01, ,"","W","lenovo - idea"
"tablet android","tblenzach0149pe","tablet lenovo tab p12 12.7 3k (2944x1840) ltps touch (in-cell,10-point multi-touch)[",4,385.92, ,"","D","lenovo - idea"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","TECLADO INALAMBRICO","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"teclado inalambrico","kbmswste4061n","kit inalámbrico multimendia teclado + mouse te4061n, 2.4ghz, receptor nano usb, negro",16,7.64, ,"","D","teros"
"teclado inalambrico","kbte4064n","teclado, teros, te-4064, inalámbrico, 2.4ghz + bt3.0 + bt 5.2, 80 teclas, negro[@@@]t",>20,10.95, ,"","D","teros"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","TECLADO PARA GAMERS","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"teclado para gamers","kbcoch9104110","teclado mecánico para juego corsair strafe rgb mk.2 cherry mx red (sp), usb 2.0[@@@]e",4,84.82, ,"","D","corsair"
"teclado para gamers","kbcor910d018sp","el teclado mecánico de juego corsair k60 rgb pro low profile - cherry mx low profile ",4,68.34, ,"","D","corsair"
"teclado para gamers","kbcor9145030","teclado gamer wireless corsair k63, mecánico cherry mx, multimedia, bluetooth, usb.[@",4,62.31, ,"","D","corsair"
"teclado para gamers","kbcor925c015sp","teclado inalambrico para juegos corsair k57 rgb wireless[@@@]ilumine sus partidas en ",1,66.33, ,"","D","corsair"
"teclado para gamers","kbte4152n","teclado gamer teros te-4152, mecánico, multimedia, iluminación rgb, 105 teclas, usb.[",>20,25.13, ,"","D","teros"
"teclado para gamers","kbte4153n","teclado gamer teros te-4153, mecánico, multimedia, iluminación rgb, tkl, usb.[@@@]mat",>20,18.99, ,"","D","teros"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","TECLADO USB","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"teclado usb","kbte4065n","teclado teros, te-4065n, sellado, lavable, a prueba de agua, ipx7, usb, negro[@@@]ipx",>20,11.06, ,"","D","teros"
"teclado usb","kbusbspmsn9z004","teclado inalámbrico microsoft all-in-one media, receptor usb, multimedia 2.4ghz, touc", ,13.00, ,"","W","microsoft fpp"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","TECLADO+MOUSE COMBO KIT","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"teclado+mouse combo kit","kbmshdste4063n","combo teros te-4063n, teclado multimedia, mouse, headset, mouse pad.[@@@]",>20,16.08, ,"","D","teros"
"teclado+mouse combo kit","kbmsrju00003","kit de teclado + mouse microsoft ergonomic desktop en español, color negro, retail.[@",3,55.28, ,"","D","microsoft fpp"
"teclado+mouse combo kit","kbmste4062n","kit teclado y mouse teros te4062n, usb, acabado elegante, negro, español, Óptico.[@@@",>20,4.52, ,"","D","teros"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","TELEVISORES LED/SMART TV","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"televisores led/smart tv","tvadv43uhd0a","televisor smart advance wadcu43uhd, 43 uhd 4k 3840x2160, wireless, lan.[@@@]relación",>20,189.95, ,"","D","advance computer corp"
"televisores led/smart tv","tvadv55uhd0a","televisor smart advance mod. wadvu55k50, 55 uhd 4k, 3840x2160, wireless, lan.[@@@]re",>20,236.18, ,"","D","advance computer corp"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","UPS ONLINE","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"ups online","pselizen2k","ups elise fase online serie zen 2000va / 1800w / 4 tomas de salida nema 5-15 / rs232 ",2,396.98, ,"","W","elise"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","VIDEO, ACCESORIOS","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"video, accesorios","accorhg10n970","bracket para enfriamiento liquido de gpu corsair hydro series hg10 n970.[@@@]encaja e",1,28.14, ,"","P","corsair"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","VIDEO, PCI EXP NVIDIA GAM","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"video, pci exp nvidia gam","vd16asrtx4060to","tarjeta de video asus dual geforce rtx 4060 ti ocedition 16gb gddr6, pci-e 4.0[@@@]pu",5,513.56, ,"","P","asus"
"video, pci exp nvidia gam","vd16msrtx4060t3","tarjeta de video msi geforce rtx 4060 ti ventus 3x 16g oc, 16gb gddr6[@@@]interface: ",1,491.45, ,"","P","msi"
"video, pci exp nvidia gam","vd16msrtx4060tg","tarjeta de video msi geforce rtx 4060 ti gaming xslim 16g, 16gb gddr6, pcie gen 4.0 x",4,510.54, ,"","P","msi"
"video, pci exp nvidia gam","vd4asgtx1650stf","tarjeta de video asus nvidia geforce tuf-gtx1650s-o4g-gaming 4gb gddr6, 128-bit, pci-",6,237.68, ,"","P","asus"
"video, pci exp nvidia gam","vd4asgtx1650sut","tarjeta de video asus nvidia geforce tuf gtx 1650s gaming, 4gb gddr6 128-bit, pci-e 3",12,203.91, ,"","P","asus"
"video, pci exp nvidia gam","vd4gasgtx1650de","tarjeta de video asus dual geforce gtx 1650 oc edition 4gb gddr6 evo, pci-e 3.0[@@@]p", ,149.24, ,"","P","asus"
"video, pci exp nvidia gam","vd4gpygtx1650d6","tarjeta de video pny geforce gtx 1650 4gb gddr6 dual fan, pci-express 3.0 ×16[@@@]pue",>20,145.22, ,"","P","pny technologies"
"video, pci exp nvidia gam","vd8gbrtx3070eag","tarjeta de video gigabyte geforce rtx 3070 eagle 8g (rev. 1.0), 8gb gddr6, pci-e 4.0 ", ,517.58, ,"","P","gigabyte"
"video, pci exp nvidia gam","vd8ggbrtx3050ea","tarjeta de video gigabyte nvidia geforce rtx 3050eagle oc 8g, 8gb gddr6, pci-e 4.0[@@",9,306.53, ,"","F","gigabyte"
"video, pci exp nvidia gam","vd8ggbrtx3050w2","tarjeta de video gigabyte geforce rtx 3050 windforce oc 8g, 8gb gddr6, pci-e 4.0[@@@]",6,277.28, ,"","P","gigabyte"
"video, pci exp nvidia gam","vd8gmsrtx4060xn","tarjeta de video msi geforce rtx 4060 gaming x nvedition 8g, 8gb gddr6, pcie gen 4.0 ", ,341.20, ,"","P","msi"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","VIDEO, PCI EXP RADEON GAM","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"video, pci exp radeon gam","vd12asrx6700xtu","tarjeta de video asus dual radeon rx 6700 xt oc edition, 12gb gddr6, pci express 4.0[",2,535.56, ,"","P","asus"
"video, pci exp radeon gam","vd4afr9370d5","tarjeta de video afox radeon r9 370 4gb gddr5, pcie 3.0, dual fan, dp, hdmi, dl-dvi-d",>20,95.98, ,"","F","afox"
"video, pci exp radeon gam","vd4gafrx550f2d5","tarjeta de video afox radeon rx 550 4gb gddr5, pcie 3.0, dp, hdmi, dl-dvi-d[@@@]memor",>20,128.14, ,"","D","afox"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","VIDEO, PCI EXPRESS NVIDIA","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"video, pci express nvidia","vd1pcmsn210-md3","tarjeta de video msi nvidia geforce 210, 1gb ddr364-bit, hdmi/dvi/vga, pci-e 2.0 x16.",5,24.62, ,"","W","msi"
"video, pci express nvidia","vd2asgt1030pho","tarjeta de video asus nvidia geforce gt 1030, 2gbgddr5 64-bit, pci-e 3.0, hdmi/dvi.[@",17,81.30, ,"","P","asus"
"video, pci express nvidia","vd2gasgt710sld3","tarjeta de video asus geforce gt 710 2gb ddr3 evo, pci-e 2.0[@@@]puertos: 1 x dvi-d /",4,40.10, ,"","P","asus"
"video, pci express nvidia","vd2msgt710lpd3","tarjeta de video msi nvidia geforce gt 710, 2gb ddr3 64-bit, pci-e 2.0, low-profile.[",3,46.73, ,"","W","msi"
"video, pci express nvidia","vd2pcgbgt710fd3","tarjeta de video gigabyte nvidia geforce gt 710, 2gb ddr3 64-bit, hdmi/dvi/vga, pci-e",18,47.54, ,"","P","gigabyte"
